id,title,release_year,release_month,release_day_of_week,original_language,popularity,vote_average,vote_count,budget,revenue,budget_adj,revenue_adj,runtime,genre_Action,genre_Adventure,genre_Animation,genre_Comedy,genre_Crime,genre_Documentary,genre_Drama,genre_Family,genre_Fantasy,genre_History,genre_Horror,genre_Music,genre_Mystery,genre_Romance,genre_Science Fiction,genre_Thriller,genre_War,genre_Western,season,season_Dump_Months,season_Holiday_Season,season_Spring_Fall,season_Summer_Blockbuster,is_franchise,director_score,actor_score
10195,Thor,2011,4,Thursday,en,12.2473,6.768,22076,150000000,449326618,214686870.662713,643096836.8258684,115,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Spring_Fall,0,0,1,0,1,0.0,0.0
51588,Prom,2011,4,Friday,en,4.012,6.094,465,8000000,10130000,11449966.435344694,14498519.998755218,104,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Spring_Fall,0,0,1,0,0,0.0,0.0
38321,Priest,2011,5,Thursday,en,5.1488,5.853,2463,60000000,84154026,85874748.2650852,120445096.63739058,87,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,Summer_Blockbuster,0,0,0,1,0,100.27670191370106,100.27670191370106
50780,The Beaver,2011,5,Thursday,en,5.8635,6.375,912,21000000,970816,30056161.89277982,1389476.3268619492,91,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Summer_Blockbuster,0,0,0,1,0,0.0,431.47912251320554
59436,Midnight in Paris,2011,5,Wednesday,en,5.2552,7.514,7642,17000000,151119219,24331178.675107475,216288748.160688,94,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,Summer_Blockbuster,0,0,0,1,0,100.50513227262708,320.66665285246523
55721,Bridesmaids,2011,5,Friday,en,6.6221,6.508,4602,32500000,288383523,46515488.64358782,412747707.3570568,125,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Summer_Blockbuster,0,0,0,1,0,0.0,0.0
1865,Pirates of the Caribbean: On Stranger Tides,2011,5,Sunday,en,17.1437,6.565,14752,379000000,1046721266,542442159.8744549,1498115420.3576882,136,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Summer_Blockbuster,0,0,0,1,1,408.2236722436864,551.5119344500727
52449,Bad Teacher,2011,5,Monday,en,4.7183,5.611,4882,20000000,216197492,28624916.088361733,309431753.35071284,92,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Summer_Blockbuster,0,0,0,1,0,77.48822623679821,299.45274177377416
8967,The Tree of Life,2011,5,Tuesday,en,3.7573,6.728,3276,32000000,54700000,45799865.74137878,78289145.50166935,139,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,Summer_Blockbuster,0,0,0,1,0,0.0,430.829285948178
67748,Snowtown,2011,5,Thursday,en,3.6247,6.288,342,2000000,1349387,2862491.608836173,1931304.482286309,120,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Summer_Blockbuster,0,0,0,1,0,0.0,0.0
55846,Blitz,2011,5,Friday,en,4.7487,6.18,1760,15774948,15800000,22577828.13991349,22613683.709805768,97,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Summer_Blockbuster,0,0,0,1,0,0.0,96.02918195125916
45243,The Hangover Part II,2011,5,Wednesday,en,6.5724,6.5,11093,80000000,586764305,114499664.35344692,839803949.7135446,102,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Summer_Blockbuster,0,0,0,1,1,336.7011253869355,467.99286906526504
49444,Kung Fu Panda 2,2011,5,Wednesday,en,9.3873,7.059,7718,150000000,665692281,214686870.662713,952769284.214756,91,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Summer_Blockbuster,0,0,0,1,1,0.0,387.99603844662744
62215,Melancholia,2011,5,Thursday,en,3.7733,7.159,3742,7400000,15946321,10591218.952693842,22823105.02715403,130,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Summer_Blockbuster,0,0,0,1,0,29.084841234265564,79.15528903280494
37686,Super 8,2011,6,Thursday,en,6.0282,6.77,6953,50000000,260100000,71562290.22090434,372267033.72914433,112,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,Summer_Blockbuster,0,0,0,1,0,608.4274973595932,0.0
49013,Cars 2,2011,6,Saturday,en,12.1658,6.171,8339,200000000,559852396,286249160.88361734,801286392.8684132,106,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Summer_Blockbuster,0,0,0,1,1,737.7591316394197,0.0
44912,Green Lantern,2011,6,Tuesday,en,5.7521,5.176,7552,200000000,219851172,286249160.88361734,314661067.52139914,114,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,Summer_Blockbuster,0,0,0,1,0,428.5899132615983,81.85693908813882
51540,Horrible Bosses,2011,7,Friday,en,4.8824,6.573,6685,35000000,209838559,50093603.15463304,300330557.17388713,98,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Summer_Blockbuster,0,0,0,1,1,0.0,0.0
12445,Harry Potter and the Deathly Hallows: Part 2,2011,7,Tuesday,en,16.0475,8.081,21686,125000000,1341511219,178905725.55226085,1920032303.7735431,130,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Summer_Blockbuster,0,0,0,1,1,1422.4246072062151,1490.6018814974475
83389,From Up on Poppy Hill,2011,7,Saturday,ja,3.648,7.53,1904,22000000,61037844,31487407.697197907,87360158.13572569,91,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Summer_Blockbuster,0,0,0,1,0,109.59013817992064,0.0
50544,Friends with Benefits,2011,7,Thursday,en,5.9854,6.647,8292,35000000,149500000,50093603.15463304,213971247.76050395,109,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Summer_Blockbuster,0,0,0,1,0,110.77063136699287,0.0
1771,Captain America: The First Avenger,2011,7,Friday,en,7.4855,7.004,22457,140000000,370569774,200374412.61853212,530376434.2816586,124,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Summer_Blockbuster,0,0,0,1,1,195.98695614798683,74.54944113669437
62835,Colombiana,2011,7,Wednesday,en,9.0378,6.64,2800,40000000,71508440,57249832.176723465,102346154.73048247,108,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,Summer_Blockbuster,0,0,0,1,0,162.98791470625122,0.0
41513,The Smurfs,2011,7,Friday,en,4.5307,5.759,3949,110000000,563749323,157437038.48598954,806863853.2872868,103,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Summer_Blockbuster,0,0,0,1,1,409.26383347934114,0.0
50646,"Crazy, Stupid, Love.",2011,7,Friday,en,11.338,7.268,9084,50000000,145079584,71562290.22090434,207644545.90672135,118,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Summer_Blockbuster,0,0,0,1,0,0.0,387.0427450838524
49849,Cowboys & Aliens,2011,7,Friday,en,4.8521,5.642,5308,163000000,174822325,233293066.1201481,250213719.1748652,119,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,Summer_Blockbuster,0,0,0,1,0,575.8215233230331,619.5139884518513
61791,Rise of the Planet of the Apes,2011,8,Wednesday,en,8.0468,7.339,12552,93000000,481800873,133105859.81088206,689575478.0462214,105,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,Dump_Months,1,0,0,0,1,0.0,0.0
49520,The Change-Up,2011,8,Friday,en,4.6595,6.154,2913,52000000,75500000,74424781.82974051,108059058.23356554,112,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dump_Months,1,0,0,0,0,475.57888120839726,300.33055717388714
50014,The Help,2011,8,Tuesday,en,7.7727,8.201,8870,25000000,216600000,35781145.11045217,310007841.23695755,146,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Dump_Months,1,0,0,0,0,0.0,110.77063136699287
55779,Final Destination 5,2011,8,Friday,en,5.1372,6.151,3989,40000000,157887643,57249832.176723465,225976026.6132107,91,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Dump_Months,1,0,0,0,1,0.0,0.0
63311,The Skin I Live In,2011,8,Wednesday,es,5.2497,7.49,4542,13000000,33750478,18606195.457435127,48305230.03460494,120,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,Dump_Months,1,0,0,0,0,0.0,203.77787197073982
37430,Conan the Barbarian,2011,8,Wednesday,en,4.792,5.309,1971,90000000,63523283,128812122.3976278,90917432.27661276,113,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Dump_Months,1,0,0,0,0,162.60688284120798,0.0
58151,Fright Night,2011,8,Thursday,en,3.557,6.236,2069,30000000,41002607,42937374.1325426,58684809.23895367,106,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Dump_Months,1,0,0,0,1,52.326490050255124,0.0
72913,Amigo,2011,8,Friday,en,3.5992,4.8,18,1200000,183597,1717494.965301704,262772.4359537475,128,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,Dump_Months,1,0,0,0,0,0.0,0.0
52451,The Three Musketeers,2011,8,Wednesday,en,4.8559,5.802,2740,75000000,132274484,107343435.3313565,189317300.25656733,110,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Dump_Months,1,0,0,0,0,200.11029208455324,334.4057992308719
39538,Contagion,2011,9,Thursday,en,7.6136,6.645,6419,60000000,137551594,85874748.2650852,196870141.80352005,106,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,Dump_Months,1,0,0,0,0,406.8362650223533,0.0
9364,Wuthering Heights,2011,9,Friday,en,6.3657,5.8,268,5692172,1742215,8146897.293026109,2493537.9091442567,124,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Dump_Months,1,0,0,0,0,0.0,0.0
59440,Warrior,2011,9,Friday,en,5.8829,7.845,4901,25000000,23300000,35781145.11045217,33348027.24294142,140,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Dump_Months,1,0,0,0,0,0.0,16.40233317162826
85545,Elles,2011,9,Friday,fr,3.517,5.3,188,4000000,911466,5724983.217672347,1304531.8883697358,96,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Dump_Months,1,0,0,0,0,0.0,285.4872104315795
58233,Johnny English Reborn,2011,9,Thursday,en,4.48,6.245,3508,45000000,160078586,64406061.1988139,229111804.58967987,101,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Dump_Months,1,0,0,0,1,0.0,280.765790423913
64690,Drive,2011,9,Thursday,en,8.9067,7.582,13366,15000000,78100000,21468687.0662713,111780297.32505256,100,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,Dump_Months,1,0,0,0,0,0.0,109.90699851521487
49517,Tinker Tailor Soldier Spy,2011,9,Friday,en,3.6562,6.625,2851,30000000,80600000,42937374.1325426,115358411.8360978,127,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,Dump_Months,1,0,0,0,0,0.0,0.0
89708,Samsara,2011,9,Friday,en,4.358,8.057,672,4000000,2639616,5724983.217672347,3777939.325274852,102,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Dump_Months,1,0,0,0,0,0.0,0.0
60308,Moneyball,2011,9,Friday,en,6.1316,7.283,5607,50000000,110206216,71562290.22090434,157732184.2707934,134,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Dump_Months,1,0,0,0,0,0.0,386.76176839236444
71859,We Need to Talk About Kevin,2011,9,Wednesday,en,3.7794,7.5,3026,7000000,10800000,10018720.630926607,15457454.687715337,113,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,Dump_Months,1,0,0,0,0,0.0,0.0
50839,Margin Call,2011,9,Wednesday,en,4.0043,6.867,2024,3500000,19504039,5009360.315463304,27915073.987956736,107,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,Dump_Months,1,0,0,0,0,0.0,52.87493240554968
39254,Real Steel,2011,9,Wednesday,en,12.2106,7.064,8921,110000000,299300000,157437038.48598954,428371869.2623333,127,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Dump_Months,1,0,0,0,0,421.0649844404356,248.94106662841966
40807,50/50,2011,9,Friday,en,4.2235,7.179,4010,8000000,39187783,11449966.435344694,56087350.003196426,100,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Dump_Months,1,0,0,0,0,0.0,72.87858033162155
76025,Shame,2011,10,Sunday,en,3.9682,6.928,3348,6500000,3909002,9303097.728717564,5594742.71196191,102,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Spring_Fall,0,0,1,0,0,0.0,10.173195644128114
60935,The Thing,2011,10,Wednesday,en,5.3801,6.23,3130,35000000,31505287,50093603.15463304,45091809.83573769,103,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,Spring_Fall,0,0,1,0,1,0.0,189.86056963539684
74643,The Artist,2011,10,Wednesday,fr,3.3743,7.443,3455,15000000,133432856,21468687.0662713,190975215.3215227,100,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Spring_Fall,0,0,1,0,0,0.0,0.0
70578,Trespass,2011,10,Thursday,en,6.4116,5.515,1197,36000000,9612469,51524848.95905112,13757805.92634892,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Spring_Fall,0,0,1,0,0,142.9810399575343,242.92159557840827
17578,The Adventures of Tintin,2011,10,Monday,en,6.0037,6.917,5705,130000000,373993951,186061954.57435128,535277273.2464935,107,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Spring_Fall,0,0,1,0,0,637.4189214394909,204.3090343264169
49530,In Time,2011,10,Thursday,en,11.1239,6.97,11965,40000000,173900000,57249832.176723465,248893645.38830528,109,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,Spring_Fall,0,0,1,0,0,119.6777357910906,213.97124776050396
417859,Puss in Boots,2011,10,Thursday,en,8.7379,6.591,4442,130000000,554987477,186061954.57435128,794323497.9608294,90,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,Spring_Fall,0,0,1,0,1,1262.927599904216,151.9536579920282
70435,Haywire,2011,11,Tuesday,en,5.9606,5.713,1454,23000000,33372606,32918653.501615997,47764402.31999787,93,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Holiday_Season,0,1,0,0,0,380.59049961999915,0.0
77338,The Intouchables,2011,11,Wednesday,fr,13.0835,8.269,18157,13000000,426590315,18606195.457435127,610555598.54914,113,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Holiday_Season,0,1,0,0,0,0.0,0.0
59108,Tower Heist,2011,11,Wednesday,en,3.5169,6.112,3117,75000000,152930623,107343435.3313565,218881312.5357941,104,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Holiday_Season,0,1,0,0,0,342.43807834568076,555.9404283877313
37958,Immortals,2011,11,Thursday,en,3.5904,6.04,2759,75000000,226904017,107343435.3313565,324755422.33686024,110,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,Holiday_Season,0,1,0,0,0,100.54565574683761,0.0
71880,Jack and Jill,2011,11,Friday,en,5.0823,4.394,2198,79000000,149700000,113068418.54902884,214257496.9213876,91,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Holiday_Season,0,1,0,0,0,337.97886338026495,285.0902960063638
50619,The Twilight Saga: Breaking Dawn - Part 1,2011,11,Wednesday,en,8.638,6.192,9166,110000000,712171856,157437038.48598954,1019292980.9246418,117,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,Holiday_Season,0,1,0,0,1,247.42609877103172,895.0137070408645
58574,Sherlock Holmes: A Game of Shadows,2011,11,Tuesday,en,5.3448,7.142,10797,125000000,334615000,178905725.55226085,478916314.8453581,129,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Holiday_Season,0,1,0,0,1,245.5398308287794,584.261689486284
44826,Hugo,2011,11,Tuesday,en,5.7993,7.174,7555,170000000,185770160,243311786.75107476,265882762.08607668,126,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Holiday_Season,0,1,0,0,0,402.930073733129,30.52892687008077
74465,We Bought a Zoo,2011,11,Saturday,en,3.8849,6.8,2886,50000000,120081841,71562290.22090434,171866631.11804977,124,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Holiday_Season,0,1,0,0,0,229.1621707348252,315.2843171919818
56292,Mission: Impossible - Ghost Protocol,2011,12,Wednesday,en,7.9841,7.108,10594,145000000,694713380,207530641.64062256,994305610.398108,133,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Holiday_Season,0,1,0,0,1,1022.3189064075565,613.9204274980068
62838,New Year's Eve,2011,12,Thursday,en,3.8373,5.884,2208,56000000,142044638,80149765.04741286,203300792.17758596,118,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Holiday_Season,0,1,0,0,0,283.29081891353655,155.21753785702364
71676,Ghost Rider: Spirit of Vengeance,2011,12,Saturday,en,5.5901,5.008,3993,57000000,132563930,81581010.85183094,189731568.6296729,95,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,Holiday_Season,0,1,0,0,1,64.86742660229675,228.59885872515454
55301,Alvin and the Chipmunks: Chipwrecked,2011,12,Wednesday,en,3.9882,5.696,2314,75000000,342695435,107343435.3313565,490481403.5369812,87,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,Holiday_Season,0,1,0,0,1,626.7671172623741,561.0993331207329
65754,The Girl with the Dragon Tattoo,2011,12,Wednesday,en,6.9163,7.379,7461,90000000,232617430,128812122.3976278,332932720.72201794,158,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,Holiday_Season,0,1,0,0,1,329.64402313128386,527.1889211326048
57212,War Horse,2011,12,Sunday,en,4.4545,7.3,3606,66000000,177584879,94462223.09159371,254167612.9968436,146,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Holiday_Season,0,1,0,0,0,624.6512154153662,0.0
64685,Extremely Loud & Incredibly Close,2011,12,Sunday,en,3.862,6.98,2108,40000000,55200000,57249832.176723465,79004768.40387839,129,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Holiday_Season,0,1,0,0,0,183.57556807819336,794.6445363858653
72545,Journey 2: The Mysterious Island,2012,1,Thursday,en,4.8416,6.147,4454,79000000,355692760,110775965.39979269,498762137.6546426,94,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Dump_Months,1,0,0,0,1,0.0,151.44452737582847
52520,Underworld: Awakening,2012,1,Thursday,en,5.0339,6.332,4282,70000000,160112671,98155918.70867708,224514375.98435932,88,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,Dump_Months,1,0,0,0,1,0.0,124.152639371368
75174,The Grey,2012,1,Thursday,en,5.38,6.566,4041,25000000,79781695,35055685.25309895,111872079.55514953,117,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,Dump_Months,1,0,0,0,0,125.15997180153282,262.6823994789703
76726,Chronicle,2012,2,Wednesday,en,4.999,6.84,5606,15000000,145000000,21033411.15185937,203322974.46797392,84,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,Dump_Months,1,0,0,0,0,0.0,0.0
65086,The Woman in Black,2012,2,Friday,en,3.6998,6.141,3614,32000000,129000000,44871277.12396666,180887335.90599057,95,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,Dump_Months,1,0,0,0,1,5.958283404629755,1544.2806842819593
72570,The Vow,2012,2,Sunday,en,4.6999,7.232,4194,30000000,196114570,42066822.30371874,274997225.57867366,104,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Dump_Months,1,0,0,0,0,0.0,0.0
59961,Safe House,2012,2,Wednesday,en,4.2769,6.486,3842,85000000,208076205,119189329.86053644,291770158.04557174,115,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Dump_Months,1,0,0,0,0,0.0,241.6086322040777
80271,LOL,2012,2,Friday,en,4.3886,6.101,2736,11000000,10500000,15424501.511363538,14723387.806301558,97,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Dump_Months,1,0,0,0,0,0.0,0.0
59962,This Means War,2012,2,Tuesday,en,3.9386,6.186,3540,65000000,156974557,91144781.65805729,220114026.5174656,98,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Dump_Months,1,0,0,0,0,501.50444118252784,282.09365283077557
87502,Flight,2012,2,Wednesday,en,5.6443,6.856,6338,31000000,161772575,43469049.7138427,226841938.87133372,138,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Dump_Months,1,0,0,0,0,536.5673874891769,245.78875935753558
57214,Project X,2012,3,Thursday,en,5.3434,6.886,6692,12000000,102731865,16826728.921487495,144053436.9961541,88,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Spring_Fall,0,0,1,0,0,0.0,0.0
73723,The Lorax,2012,3,Thursday,en,7.3114,6.523,3800,70000000,349305397,98155918.70867708,489805602.17763096,86,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Spring_Fall,0,0,1,0,0,802.1176359715301,0.0
75638,Red Lights,2012,3,Friday,en,4.3166,6.172,1357,14000000,13551174,19631183.741735414,19001827.62215912,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Spring_Fall,0,0,1,0,0,28.277171316725976,101.09143428549308
49529,John Carter,2012,3,Wednesday,en,6.5467,6.355,5987,250000000,284100000,350556852.5309895,398372807.2162165,132,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Spring_Fall,0,0,1,0,0,1212.407269766695,0.0
86467,Bel Ami,2012,3,Friday,en,4.5388,5.258,536,9000000,8303261,12620046.69111562,11643060.167613266,102,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Spring_Fall,0,0,1,0,0,0.0,82.6797153024911
70160,The Hunger Games,2012,3,Monday,en,8.8023,7.2,23010,75000000,694000000,105167055.75929683,973145822.6260267,142,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,Spring_Fall,0,0,1,0,1,0.0,0.0
72197,The Pirates! In an Adventure with Scientists!,2012,3,Monday,en,3.5542,6.521,1180,60000000,123054041,84133644.60743748,172549749.21671733,88,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Spring_Fall,0,0,1,0,0,420.34793285628336,438.7870957558043
64688,21 Jump Street,2012,3,Wednesday,en,6.3218,6.884,10835,42000000,201585328,58893551.22520623,282668472.4004286,109,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Spring_Fall,0,0,1,0,1,0.0,265.2036943793346
60747,Red Dawn,2012,3,Thursday,en,4.0734,5.706,1711,65000000,44806783,91144781.65805729,62829299.28207619,93,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Spring_Fall,0,0,1,0,0,0.0,643.0968368258684
62764,Mirror Mirror,2012,3,Thursday,en,3.7119,5.9,3252,85000000,183018522,119189329.86053644,256633588.10877463,106,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Spring_Fall,0,0,1,0,0,175.2822446101785,299.5011425696431
86597,The Tall Man,2012,3,Monday,en,3.9999,6.014,1208,18200000,7462847,25520538.86425604,10464608.62096135,106,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,Spring_Fall,0,0,1,0,0,6.601951646823786,187.8913850850272
94329,The Raid,2012,3,Thursday,id,3.726,7.4,3752,1100000,9148519,1542450.1511363538,12828304.103839822,101,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Spring_Fall,0,0,1,0,1,0.0,0.0
57165,Wrath of the Titans,2012,3,Wednesday,en,5.1539,5.756,4435,150000000,301970083,210334111.5185937,423430727.4200066,99,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Spring_Fall,0,0,1,0,1,191.90583588011003,2557.813543188018
82507,Sinister,2012,3,Thursday,en,9.2594,6.87,5918,3000000,82515113,4206682.230371874,115704953.19807574,110,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,Spring_Fall,0,0,1,0,1,293.92322801063284,36.31498084782604
71552,American Reunion,2012,4,Wednesday,en,4.8168,6.301,4629,50000000,234989584,70111370.5061979,329508835.7784263,114,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Spring_Fall,0,0,1,0,1,0.0,463.84828738836933
44833,Battleship,2012,4,Wednesday,en,7.5993,5.88,5830,209000000,303025485,293065528.7159072,424910641.0331063,131,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,Spring_Fall,0,0,1,0,0,405.74967574631165,398.37280721621653
22970,The Cabin in the Woods,2012,4,Thursday,en,7.9407,6.644,8381,30000000,71038838,42066822.30371874,99612605.8269554,95,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Spring_Fall,0,0,1,0,0,0.0,0.0
81796,Lockout,2012,4,Thursday,en,3.4768,5.939,1948,20000000,32948113,28044548.20247916,46200747.16046152,95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,Spring_Fall,0,0,1,0,0,0.0,148.1205931319549
72387,Safe,2012,4,Monday,en,4.0282,6.498,2618,30000000,40300000,42066822.30371874,56509764.62799551,94,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Spring_Fall,0,0,1,0,0,166.81958193667205,89.35504574749066
77877,The Lucky One,2012,4,Thursday,en,6.9981,7.167,3783,25000000,99400000,35055685.25309895,139381404.56632143,101,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Spring_Fall,0,0,1,0,0,0.0,204.5373567263456
72334,Chimpanzee,2012,4,Friday,en,3.3318,7.0,130,5000000,34823764,7011137.05061979,48830836.40448792,78,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Spring_Fall,0,0,1,0,0,33.755898519021734,214.50851149523822
24428,The Avengers,2012,4,Wednesday,en,54.6574,7.945,35957,220000000,1518815515,308490030.2272708,2129724746.054536,143,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Spring_Fall,0,0,1,0,1,64.07451023324116,566.7041270461297
62213,Dark Shadows,2012,5,Wednesday,en,5.4416,6.097,7532,150000000,245527149,210334111.5185937,344284898.2573891,113,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Summer_Blockbuster,0,0,0,1,0,681.8426614362818,619.1264691577595
71668,Piranha 3DD,2012,5,Friday,en,3.5888,4.323,1125,5000000,8493728,7011137.05061979,11910138.215737348,83,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Summer_Blockbuster,0,0,0,1,1,0.0,0.0
76493,The Dictator,2012,5,Tuesday,en,4.399,6.223,6291,65000000,179379533,91144781.65805729,251530897.98783505,83,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Summer_Blockbuster,0,0,0,1,0,313.78939537735295,313.78939537735295
